User:;Maciej
IndexName:;TimeSeriesOur
StartDate:;2015-01-14 00:26:21
CalculationTime:;02:07:40
TestCasesNumber:;100
ProportionalDivisionTrainingTestData:;0,7
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError
Elman;0,8;0,8;500;5~5~1;no PCA;Day;Day;Day;0,113798182922771
MLP;1;0,8;500;5~5~1;no PCA;Day;Day;Day;0,115512513990301
Jordan;1;0,8;500;5~5~1;no PCA;Day;Day;Day;0,115514413736667
Elman;1;0,8;500;5~5~1;no PCA;Day;Day;Day;0,115471628670063
MLP;0;1;500;5~5~1;no PCA;Day;Day;Day;0,321520812640856
Jordan;0;1;500;5~5~1;no PCA;Day;Day;Day;0,31890913173375
Elman;0;1;500;5~5~1;no PCA;Day;Day;Day;0,288504594089391
MLP;0,2;1;500;5~5~1;no PCA;Day;Day;Day;0,123850867954637
Jordan;0,2;1;500;5~5~1;no PCA;Day;Day;Day;0,123860463007691
Elman;0,2;1;500;5~5~1;no PCA;Day;Day;Day;0,123651016035864
MLP;0,4;1;500;5~5~1;no PCA;Day;Day;Day;0,125243987875743
Jordan;0,4;1;500;5~5~1;no PCA;Day;Day;Day;0,125247677182026
Elman;0,4;1;500;5~5~1;no PCA;Day;Day;Day;0,125139227534046
MLP;0,6;1;500;5~5~1;no PCA;Day;Day;Day;0,127003883194579
Jordan;0,6;1;500;5~5~1;no PCA;Day;Day;Day;0,127004001638544
Elman;0,6;1;500;5~5~1;no PCA;Day;Day;Day;0,126933982326108
MLP;0,8;1;500;5~5~1;no PCA;Day;Day;Day;0,128877936055057
Jordan;0,8;1;500;5~5~1;no PCA;Day;Day;Day;0,128880346410688
Elman;0,8;1;500;5~5~1;no PCA;Day;Day;Day;0,128826226914026
MLP;1;1;500;5~5~1;no PCA;Day;Day;Day;0,130818849546174
Jordan;1;1;500;5~5~1;no PCA;Day;Day;Day;0,130819791521269
Elman;1;1;500;5~5~1;no PCA;Day;Day;Day;0,130776043486306
MLP;0;0;100;10~10~1;no PCA;Day;Day;Day;0,0886079605110199
Jordan;0;0;100;10~10~1;no PCA;Day;Day;Day;0,0905953968224175
Elman;0;0;100;10~10~1;no PCA;Day;Day;Day;0,0902129844713149
MLP;0,2;0;100;10~10~1;no PCA;Day;Day;Day;0,0702886997702927
Jordan;0,2;0;100;10~10~1;no PCA;Day;Day;Day;0,0703221620460666
Elman;0,2;0;100;10~10~1;no PCA;Day;Day;Day;0,0714595856198657
MLP;0,4;0;100;10~10~1;no PCA;Day;Day;Day;0,0616042872714821
Jordan;0,4;0;100;10~10~1;no PCA;Day;Day;Day;0,0631747588040794
Elman;0,4;0;100;10~10~1;no PCA;Day;Day;Day;0,0683777967933142
MLP;0,6;0;100;10~10~1;no PCA;Day;Day;Day;0,0331786657407742
Jordan;0,6;0;100;10~10~1;no PCA;Day;Day;Day;0,0252166142291307
Elman;0,6;0;100;10~10~1;no PCA;Day;Day;Day;0,06054247803259
MLP;0,8;0;100;10~10~1;no PCA;Day;Day;Day;0,00944513272790153
Jordan;0,8;0;100;10~10~1;no PCA;Day;Day;Day;0,0118360211745996
Elman;0,8;0;100;10~10~1;no PCA;Day;Day;Day;0,0441851012314015
MLP;1;0;100;10~10~1;no PCA;Day;Day;Day;0,00371882309621289
Jordan;1;0;100;10~10~1;no PCA;Day;Day;Day;0,00428815620728447
Elman;1;0;100;10~10~1;no PCA;Day;Day;Day;0,0354510550951178
MLP;0;0,2;100;10~10~1;no PCA;Day;Day;Day;0,166861071725628
Jordan;0;0,2;100;10~10~1;no PCA;Day;Day;Day;0,168553285488805
Elman;0;0,2;100;10~10~1;no PCA;Day;Day;Day;0,191737725221569
MLP;0,2;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0908143768120716
Jordan;0,2;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0898194100875899
Elman;0,2;0,2;100;10~10~1;no PCA;Day;Day;Day;0,084900133629234
MLP;0,4;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0826854950653913
Jordan;0,4;0,2;100;10~10~1;no PCA;Day;Day;Day;0,082536006245503
Elman;0,4;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0815372188563512
MLP;0,6;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0818980882405358
Jordan;0,6;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0818589686074657
Elman;0,6;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0815168382374114
MLP;0,8;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0822585139078124
Jordan;0,8;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0823219552603802
Elman;0,8;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0820396812768617
MLP;1;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0830086994516858
Jordan;1;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0830148075072101
Elman;1;0,2;100;10~10~1;no PCA;Day;Day;Day;0,0829158340313556
MLP;0;0,4;100;10~10~1;no PCA;Day;Day;Day;0,312995397497728
Jordan;0;0,4;100;10~10~1;no PCA;Day;Day;Day;0,31273680586014
Elman;0;0,4;100;10~10~1;no PCA;Day;Day;Day;0,323622918847389
MLP;0,2;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0924490602457545
Jordan;0,2;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0924159922955417
Elman;0,2;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0912335890192887
MLP;0,4;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0901979199191639
Jordan;0,4;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0902632340131941
Elman;0,4;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0898681910232523
MLP;0,6;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0904998744443843
Jordan;0,6;0,4;100;10~10~1;no PCA;Day;Day;Day;0,090551325361848
Elman;0,6;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0903533043642639
MLP;0,8;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0913159638645251
Jordan;0,8;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0913331340956438
Elman;0,8;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0915199909483095
MLP;1;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0923362838587956
Jordan;1;0,4;100;10~10~1;no PCA;Day;Day;Day;0,0923796193806134
Elman;1;0,4;100;10~10~1;no PCA;Day;Day;Day;0,092236099085283
MLP;0;0,6;100;10~10~1;no PCA;Day;Day;Day;0,347748655407585
Jordan;0;0,6;100;10~10~1;no PCA;Day;Day;Day;0,348189506590984
Elman;0;0,6;100;10~10~1;no PCA;Day;Day;Day;0,339569033363979
MLP;0,2;0,6;100;10~10~1;no PCA;Day;Day;Day;0,10182230996321
Jordan;0,2;0,6;100;10~10~1;no PCA;Day;Day;Day;0,101917398439523
Elman;0,2;0,6;100;10~10~1;no PCA;Day;Day;Day;0,101043414547064
MLP;0,4;0,6;100;10~10~1;no PCA;Day;Day;Day;0,100489529970549
Jordan;0,4;0,6;100;10~10~1;no PCA;Day;Day;Day;0,100553972535886
Elman;0,4;0,6;100;10~10~1;no PCA;Day;Day;Day;0,100210144662009
MLP;0,6;0,6;100;10~10~1;no PCA;Day;Day;Day;0,101082851875068
Jordan;0,6;0,6;100;10~10~1;no PCA;Day;Day;Day;0,101140980158252
Elman;0,6;0,6;100;10~10~1;no PCA;Day;Day;Day;0,100901194345581
MLP;0,8;0,6;100;10~10~1;no PCA;Day;Day;Day;0,102133687499632
Jordan;0,8;0,6;100;10~10~1;no PCA;Day;Day;Day;0,102156767841533
Elman;0,8;0,6;100;10~10~1;no PCA;Day;Day;Day;0,10198936990911
MLP;1;0,6;100;10~10~1;no PCA;Day;Day;Day;0,103362489011903
Jordan;1;0,6;100;10~10~1;no PCA;Day;Day;Day;0,10338438041587
Elman;1;0,6;100;10~10~1;no PCA;Day;Day;Day;0,103235490126372
MLP;0;0,8;100;10~10~1;no PCA;Day;Day;Day;0,350035312620114
Jordan;0;0,8;100;10~10~1;no PCA;Day;Day;Day;0,348078349235935
Elman;0;0,8;100;10~10~1;no PCA;Day;Day;Day;0,32970402471358
MLP;0,2;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113857843660785
Jordan;0,2;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113975597952348
Elman;0,2;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113032752237297
MLP;0,4;0,8;100;10~10~1;no PCA;Day;Day;Day;0,112837468040815
Jordan;0,4;0,8;100;10~10~1;no PCA;Day;Day;Day;0,112908746085583
Elman;0,4;0,8;100;10~10~1;no PCA;Day;Day;Day;0,112423725896493
MLP;0,6;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113639226740457
Jordan;0,6;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113681989607184
Elman;0,6;0,8;100;10~10~1;no PCA;Day;Day;Day;0,113360699572463
MLP;0,8;0,8;100;10~10~1;no PCA;Day;Day;Day;0,114911800993782
Jordan;0,8;0,8;100;10~10~1;no PCA;Day;Day;Day;0,114933911712731
Elman;0,8;0,8;100;10~10~1;no PCA;Day;Day;Day;0,114693097105959
MLP;1;0,8;100;10~10~1;no PCA;Day;Day;Day;0,11637509050307
Jordan;1;0,8;100;10~10~1;no PCA;Day;Day;Day;0,116388368548329
Elman;1;0,8;100;10~10~1;no PCA;Day;Day;Day;0,116192639175733
MLP;0;1;100;10~10~1;no PCA;Day;Day;Day;0,338956839214921
Jordan;0;1;100;10~10~1;no PCA;Day;Day;Day;0,3340516626337
Elman;0;1;100;10~10~1;no PCA;Day;Day;Day;0,308804793576616
MLP;0,2;1;100;10~10~1;no PCA;Day;Day;Day;0,128393311380454
Jordan;0,2;1;100;10~10~1;no PCA;Day;Day;Day;0,128427129521661
Elman;0,2;1;100;10~10~1;no PCA;Day;Day;Day;0,127284849283383
MLP;0,4;1;100;10~10~1;no PCA;Day;Day;Day;0,127471758502629
Jordan;0,4;1;100;10~10~1;no PCA;Day;Day;Day;0,127497584322494
Elman;0,4;1;100;10~10~1;no PCA;Day;Day;Day;0,126951276043461
MLP;0,6;1;100;10~10~1;no PCA;Day;Day;Day;0,128493987894245
Jordan;0,6;1;100;10~10~1;no PCA;Day;Day;Day;0,128521168535258
Elman;0,6;1;100;10~10~1;no PCA;Day;Day;Day;0,128130759713561
MLP;0,8;1;100;10~10~1;no PCA;Day;Day;Day;0,130002804138726
Jordan;0,8;1;100;10~10~1;no PCA;Day;Day;Day;0,13002098216892
Elman;0,8;1;100;10~10~1;no PCA;Day;Day;Day;0,129720341669167
MLP;1;1;100;10~10~1;no PCA;Day;Day;Day;0,131719265469016
Jordan;1;1;100;10~10~1;no PCA;Day;Day;Day;0,131732095409323
Elman;1;1;100;10~10~1;no PCA;Day;Day;Day;0,13148071480222
MLP;0;0;500;10~10~1;no PCA;Day;Day;Day;0,0935315795537251
Jordan;0;0;500;10~10~1;no PCA;Day;Day;Day;0,0943444675534735
Elman;0;0;500;10~10~1;no PCA;Day;Day;Day;0,0998095042482524
MLP;0,2;0;500;10~10~1;no PCA;Day;Day;Day;0,00223836072939405
Jordan;0,2;0;500;10~10~1;no PCA;Day;Day;Day;0,00221659714985942
Elman;0,2;0;500;10~10~1;no PCA;Day;Day;Day;0,00315994996611334
MLP;0,4;0;500;10~10~1;no PCA;Day;Day;Day;0,00237042478933073
Jordan;0,4;0;500;10~10~1;no PCA;Day;Day;Day;0,00232906365816872
Elman;0,4;0;500;10~10~1;no PCA;Day;Day;Day;0,00290328917327374
MLP;0,6;0;500;10~10~1;no PCA;Day;Day;Day;0,00250078006738857
Jordan;0,6;0;500;10~10~1;no PCA;Day;Day;Day;0,00244678747987077
Elman;0,6;0;500;10~10~1;no PCA;Day;Day;Day;0,0031120286973203
MLP;0,8;0;500;10~10~1;no PCA;Day;Day;Day;0,00255150667673281
Jordan;0,8;0;500;10~10~1;no PCA;Day;Day;Day;0,00251813033862303
Elman;0,8;0;500;10~10~1;no PCA;Day;Day;Day;0,00310346983922124
MLP;1;0;500;10~10~1;no PCA;Day;Day;Day;0,00261330881326561
Jordan;1;0;500;10~10~1;no PCA;Day;Day;Day;0,00248032183011329
Elman;1;0;500;10~10~1;no PCA;Day;Day;Day;0,00304760976597106
MLP;0;0,2;500;10~10~1;no PCA;Day;Day;Day;0,166151498773533
Jordan;0;0,2;500;10~10~1;no PCA;Day;Day;Day;0,169659908078885
Elman;0;0,2;500;10~10~1;no PCA;Day;Day;Day;0,193105458338772
MLP;0,2;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0786408473451881
Jordan;0,2;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0788591129217669
Elman;0,2;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0788274423770861
MLP;0,4;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0727310382359859
Jordan;0,4;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0774504976143822
Elman;0,4;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0793637390648172
MLP;0,6;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0594984732169354
Jordan;0,6;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0737907846810329
Elman;0,6;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0801476276954592
MLP;0,8;0,2;500;10~10~1;no PCA;Day;Day;Day;0,064880338160931
Jordan;0,8;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0710897650538002
Elman;0,8;0,2;500;10~10~1;no PCA;Day;Day;Day;0,081141324533105
MLP;1;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0607460694188822
Jordan;1;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0724345014774524
Elman;1;0,2;500;10~10~1;no PCA;Day;Day;Day;0,0821845397700433
MLP;0;0,4;500;10~10~1;no PCA;Day;Day;Day;0,314130016953452
Jordan;0;0,4;500;10~10~1;no PCA;Day;Day;Day;0,310770696668262
Elman;0;0,4;500;10~10~1;no PCA;Day;Day;Day;0,327749741399041
MLP;0,2;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0874197347393908
Jordan;0,2;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0874394065438252
Elman;0,2;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0873132858058224
MLP;0,4;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0881305644900172
Jordan;0,4;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0881453682146521
Elman;0,4;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0880789833224788
MLP;0,6;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0891876872603994
Jordan;0,6;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0891972831254694
Elman;0,6;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0891543158842063
MLP;0,8;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0903460158152214
Jordan;0,8;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0903514114275143
Elman;0,8;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0903158744922533
MLP;1;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0915598429776133
Jordan;1;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0915647474931488
Elman;1;0,4;500;10~10~1;no PCA;Day;Day;Day;0,0915345612448491
MLP;0;0,6;500;10~10~1;no PCA;Day;Day;Day;0,346909306251095
Jordan;0;0,6;500;10~10~1;no PCA;Day;Day;Day;0,347828436896315
Elman;0;0,6;500;10~10~1;no PCA;Day;Day;Day;0,340106524581453
MLP;0,2;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0976186881765764
Jordan;0,2;0,6;500;10~10~1;no PCA;Day;Day;Day;0,097630884389324
Elman;0,2;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0974952359172332
MLP;0,4;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0985203821289656
Jordan;0,4;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0985280417578404
Elman;0,4;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0984519075808335
MLP;0,6;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0997739019793136
Jordan;0,6;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0997802971734903
Elman;0,6;0,6;500;10~10~1;no PCA;Day;Day;Day;0,0997253108966104
MLP;0,8;0,6;500;10~10~1;no PCA;Day;Day;Day;0,101135179943477
Jordan;0,8;0,6;500;10~10~1;no PCA;Day;Day;Day;0,101139318436675
Elman;0,8;0,6;500;10~10~1;no PCA;Day;Day;Day;0,101098727657169
MLP;1;0,6;500;10~10~1;no PCA;Day;Day;Day;0,102555233760458
Jordan;1;0,6;500;10~10~1;no PCA;Day;Day;Day;0,102559261639761
Elman;1;0,6;500;10~10~1;no PCA;Day;Day;Day;0,102524984819728
MLP;0;0,8;500;10~10~1;no PCA;Day;Day;Day;0,348613594045669
Jordan;0;0,8;500;10~10~1;no PCA;Day;Day;Day;0,349254964312917
Elman;0;0,8;500;10~10~1;no PCA;Day;Day;Day;0,333450617488408
MLP;0,2;0,8;500;10~10~1;no PCA;Day;Day;Day;0,109653623381379
Jordan;0,2;0,8;500;10~10~1;no PCA;Day;Day;Day;0,109679476012709
Elman;0,2;0,8;500;10~10~1;no PCA;Day;Day;Day;0,109497264914699
MLP;0,4;0,8;500;10~10~1;no PCA;Day;Day;Day;0,110775727080993
Jordan;0,4;0,8;500;10~10~1;no PCA;Day;Day;Day;0,110784118069689
Elman;0,4;0,8;500;10~10~1;no PCA;Day;Day;Day;0,110684519193964
MLP;0,6;0,8;500;10~10~1;no PCA;Day;Day;Day;0,112260035870373
Jordan;0,6;0,8;500;10~10~1;no PCA;Day;Day;Day;0,112264102298068
Elman;0,6;0,8;500;10~10~1;no PCA;Day;Day;Day;0,112194802822861
MLP;0,8;0,8;500;10~10~1;no PCA;Day;Day;Day;0,113860097341812
Jordan;0,8;0,8;500;10~10~1;no PCA;Day;Day;Day;0,113862585001449
Elman;0,8;0,8;500;10~10~1;no PCA;Day;Day;Day;0,113811630324181
MLP;1;0,8;500;10~10~1;no PCA;Day;Day;Day;0,115524229704569
Jordan;1;0,8;500;10~10~1;no PCA;Day;Day;Day;0,115526134032528
Elman;1;0,8;500;10~10~1;no PCA;Day;Day;Day;0,115482791356024
MLP;0;1;500;10~10~1;no PCA;Day;Day;Day;0,336398524281924
Jordan;0;1;500;10~10~1;no PCA;Day;Day;Day;0,33907052600728
Elman;0;1;500;10~10~1;no PCA;Day;Day;Day;0,306509528178553
MLP;0,2;1;500;10~10~1;no PCA;Day;Day;Day;0,123917835897449
Jordan;0,2;1;500;10~10~1;no PCA;Day;Day;Day;0,123927602520703
Elman;0,2;1;500;10~10~1;no PCA;Day;Day;Day;0,123684035925117
MLP;0,4;1;500;10~10~1;no PCA;Day;Day;Day;0,125274883126839
Jordan;0,4;1;500;10~10~1;no PCA;Day;Day;Day;0,125278908327779
Elman;0,4;1;500;10~10~1;no PCA;Day;Day;Day;0,12515815774218
MLP;0,6;1;500;10~10~1;no PCA;Day;Day;Day;0,127024914413344
Jordan;0,6;1;500;10~10~1;no PCA;Day;Day;Day;0,127027144579655
Elman;0,6;1;500;10~10~1;no PCA;Day;Day;Day;0,126943563211303
MLP;0,8;1;500;10~10~1;no PCA;Day;Day;Day;0,128893748772811
Jordan;0,8;1;500;10~10~1;no PCA;Day;Day;Day;0,128896209152682
Elman;0,8;1;500;10~10~1;no PCA;Day;Day;Day;0,128833004819785
MLP;1;1;500;10~10~1;no PCA;Day;Day;Day;0,130831164449366
Jordan;1;1;500;10~10~1;no PCA;Day;Day;Day;0,130832336356693
Elman;1;1;500;10~10~1;no PCA;Day;Day;Day;0,130781556653991
