User:;komputer
IndexName:;WIG20Matkil
StartDate:;2015-01-27 15:19:33
CalculationTime:;05:44:32
TestCasesNumber:;3
ProportionalDivisionTrainingTestData:;70
networkType;learningCoefficient;inertiaCoefficient;iterationNumber;neuronStructure;maxInputColumns;windowLength;density;step;resultError;TestCorrectDirectionPredictionsRate;TestCorrectDownPredictionsRate;TestCorrectUpPredictionsRate;Trend;LastTrainingCorrectDirectionPredictionsRate
Elman;0,75;0;1000;30~1;20;Day;Day;Day;1014,8625547312;0,525641025641026;0,924603174603175;0,131372549019608;0,502958579881657;0,579320113314448
MLP;1;0;1000;30~1;20;Day;Day;Day;996,10376073205;0,497041420118343;1;0;0,502958579881657;0,575542965061379
Jordan;1;0;1000;30~1;20;Day;Day;Day;1020,29313880575;0,505917159763314;0,982142857142857;0,0352941176470588;0,502958579881657;0,58356940509915
Elman;1;0;1000;30~1;20;Day;Day;Day;976,152478075187;0,523668639053254;0,930555555555556;0,12156862745098;0,502958579881657;0,583097261567517
MLP;0,5;0,25;1000;30~1;20;Day;Day;Day;1100,49642978002;0,501972386587771;1;0,00980392156862745;0,502958579881657;0,567988668555241
Jordan;0,5;0,25;1000;30~1;20;Day;Day;Day;1063,64351458267;0,512820512820513;0,992063492063492;0,0392156862745098;0,502958579881657;0,570821529745043
Elman;0,5;0,25;1000;30~1;20;Day;Day;Day;979,47557812077;0,52465483234714;0,91468253968254;0,13921568627451;0,502958579881657;0,56137865911237
MLP;0,75;0,25;1000;30~1;20;Day;Day;Day;1061,27440219113;0,512820512820513;0,976190476190476;0,0549019607843137;0,502958579881657;0,567988668555241
Jordan;0,75;0,25;1000;30~1;20;Day;Day;Day;1028,29422253435;0,50887573964497;0,988095238095238;0,0352941176470588;0,502958579881657;0,576487252124646
Elman;0,75;0,25;1000;30~1;20;Day;Day;Day;951,38052141182;0,523668639053254;0,890873015873016;0,16078431372549;0,502958579881657;0,562322946175637
MLP;1;0,25;1000;30~1;20;Day;Day;Day;1053,5871897073;0,505917159763314;0,98015873015873;0,0372549019607843;0,502958579881657;0,577903682719547
Jordan;1;0,25;1000;30~1;20;Day;Day;Day;1035,28067923105;0,507889546351085;0,974206349206349;0,0470588235294118;0,502958579881657;0,571293673276676
Elman;1;0,25;1000;30~1;20;Day;Day;Day;994,45305178177;0,530571992110454;0,666666666666667;0,396078431372549;0,502958579881657;0,567988668555241
MLP;0,5;0;1000;10~1;20;Day;Day;Day;1078,29856478001;0,506903353057199;0,984126984126984;0,0352941176470588;0,502958579881657;0,569877242681775
Jordan;0,5;0;1000;10~1;20;Day;Day;Day;1058,69558564878;0,501972386587771;0,994047619047619;0,0156862745098039;0,502958579881657;0,576487252124646
Elman;0,5;0;1000;10~1;20;Day;Day;Day;1046,81963460618;0,511834319526627;0,964285714285714;0,0647058823529412;0,502958579881657;0,56657223796034
MLP;0,75;0;1000;10~1;20;Day;Day;Day;1023,17190386699;0,513806706114398;0,946428571428572;0,0862745098039216;0,502958579881657;0,578847969782814
Jordan;0,75;0;1000;10~1;20;Day;Day;Day;1033,26711495963;0,510848126232742;0,98015873015873;0,0470588235294118;0,502958579881657;0,589707271010387
Elman;0,75;0;1000;10~1;20;Day;Day;Day;1003,92534619559;0,514792899408284;0,962301587301587;0,0725490196078431;0,502958579881657;0,575070821529745
MLP;1;0;1000;10~1;20;Day;Day;Day;1005,63728351421;0,502958579881657;0,972222222222222;0,0392156862745098;0,502958579881657;0,585930122757318
Jordan;1;0;1000;10~1;20;Day;Day;Day;990,67394048376;0,510848126232742;0,968253968253968;0,0588235294117647;0,502958579881657;0,593012275731822
Elman;1;0;1000;10~1;20;Day;Day;Day;1014,63142934833;0,536489151873767;0,833333333333333;0,243137254901961;0,502958579881657;0,579792256846081
MLP;0,5;0,25;1000;10~1;20;Day;Day;Day;1076,90590658451;0,507889546351085;0,996031746031746;0,0254901960784314;0,502958579881657;0,577431539187913
Jordan;0,5;0,25;1000;10~1;20;Day;Day;Day;1053,6864653451;0,511834319526627;0,990079365079365;0,0392156862745098;0,502958579881657;0,573654390934844
Elman;0,5;0,25;1000;10~1;20;Day;Day;Day;971,700385368839;0,50887573964497;0,970238095238095;0,0529411764705882;0,502958579881657;0,559962228517469
MLP;0,75;0,25;1000;10~1;20;Day;Day;Day;1042,55318429614;0,51577909270217;0,964285714285714;0,0725490196078431;0,502958579881657;0,582625118035883
Jordan;0,75;0,25;1000;10~1;20;Day;Day;Day;1015,66775448734;0,512820512820513;0,968253968253968;0,0627450980392157;0,502958579881657;0,575542965061379
Elman;0,75;0,25;1000;10~1;20;Day;Day;Day;954,184937447229;0,521696252465483;0,930555555555555;0,117647058823529;0,502958579881657;0,564683663833805
MLP;1;0,25;1000;10~1;20;Day;Day;Day;1020,85072495523;0,514792899408284;0,968253968253968;0,0666666666666667;0,502958579881657;0,574126534466478
Jordan;1;0,25;1000;10~1;20;Day;Day;Day;1015,52086187874;0,51577909270217;0,944444444444444;0,092156862745098;0,502958579881657;0,580736543909348
Elman;1;0,25;1000;10~1;20;Day;Day;Day;929,688679068565;0,531558185404339;0,878968253968254;0,188235294117647;0,502958579881657;0,573182247403211
MLP;0,5;0;1000;10~10~1;20;Day;Day;Day;944,303514519286;0,513806706114398;0,948412698412698;0,0843137254901961;0,502958579881657;0,58876298394712
Jordan;0,5;0;1000;10~10~1;20;Day;Day;Day;959,119429251324;0,520710059171598;0,942460317460318;0,103921568627451;0,502958579881657;0,594900849858357
Elman;0,5;0;1000;10~10~1;20;Day;Day;Day;910,972441208862;0,516765285996055;0,94047619047619;0,0980392156862745;0,502958579881657;0,604815864022663
MLP;0,75;0;1000;10~10~1;20;Day;Day;Day;942,177406261502;0,514792899408284;0,948412698412698;0,0862745098039216;0,502958579881657;0,58876298394712
Jordan;0,75;0;1000;10~10~1;20;Day;Day;Day;966,409598138188;0,514792899408284;0,968253968253968;0,0666666666666667;0,502958579881657;0,579320113314448
Elman;0,75;0;1000;10~10~1;20;Day;Day;Day;877,62517661332;0,521696252465483;0,819444444444444;0,227450980392157;0,502958579881657;0,589707271010387
MLP;1;0;1000;10~10~1;20;Day;Day;Day;890,06878204119;0,52465483234714;0,924603174603175;0,129411764705882;0,502958579881657;0,592540132200189
Jordan;1;0;1000;10~10~1;20;Day;Day;Day;913,69340030158;0,537475345167653;0,829365079365079;0,249019607843137;0,502958579881657;0,586874409820585
Elman;1;0;1000;10~10~1;20;Day;Day;Day;848,722260344131;0,532544378698225;0,78968253968254;0,27843137254902;0,502958579881657;0,608120868744098
MLP;0,5;0,25;1000;10~10~1;20;Day;Day;Day;1413,62464366836;0,531558185404339;0,873015873015873;0,194117647058824;0,502958579881657;0,566100094428706
Jordan;0,5;0,25;1000;10~10~1;20;Day;Day;Day;1227,47019646334;0,520710059171598;0,906746031746032;0,13921568627451;0,502958579881657;0,570349386213409
Elman;0,5;0,25;1000;10~10~1;20;Day;Day;Day;866,744541726655;0,539447731755424;0,787698412698413;0,294117647058824;0,502958579881657;0,58876298394712
MLP;0,75;0,25;1000;10~10~1;20;Day;Day;Day;1198,30202498067;0,543392504930967;0,847222222222222;0,243137254901961;0,502958579881657;0,584513692162417
Jordan;0,75;0,25;1000;10~10~1;20;Day;Day;Day;1173,39614892102;0,530571992110454;0,869047619047619;0,196078431372549;0,502958579881657;0,580264400377715
Elman;0,75;0,25;1000;10~10~1;20;Day;Day;Day;826,617763109973;0,550295857988166;0,781746031746032;0,32156862745098;0,502958579881657;0,627478753541077
MLP;1;0,25;1000;10~10~1;20;Day;Day;Day;1080,54439209618;0,544378698224852;0,892857142857143;0,2;0,502958579881657;0,591123701605288
Jordan;1;0,25;1000;10~10~1;20;Day;Day;Day;1126,85506666637;0,557199211045365;0,704365079365079;0,411764705882353;0,502958579881657;0,573182247403211
Elman;1;0,25;1000;10~10~1;20;Day;Day;Day;834,960367933245;0,544378698224852;0,619047619047619;0,470588235294118;0,502958579881657;0,598677998111426
